Customer ID, INCOME , SAVINGS , DEBT , CLOTHING  , EDUCATION , ENTERTAINMENT , FINES , GAMBLING , GROCERIES , HEALTH , HOUSING , TAX , TRAVEL , UTILITIES , EXPENDITURE , CAT_GAMBLING ,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
CRYQA5BPKL,"$107,401.00 ","$1,405,973.00 ","$146,456.00 ","$2,555.00 ", $-   ,"$9,583.00 ", $-   , $-   ,"$13,651.00 ","$9,919.00 ","$20,032.00 ",$528.00 ,"$36,942.00 ","$4,427.00 ","$97,637.00 ", No ,1,0,1,1,0,638,0
CRZZ3FXVXS,"$5,704.00 ",$815.00 , $-   ,$37.00 , $-   ,"$3,145.00 ", $-   , $-   ,$343.00 , $-   , $-   , $-   ,"$4,623.00 ", $-   ,"$8,148.00 ", No ,0,0,0,1,0,617,0
CS3SG9QY8D,"$358,794.00 ","$938,383.00 ","$883,184.00 ","$17,435.00 ", $-   ,"$33,363.00 ", $-   , $-   ,"$39,637.00 ","$18,562.00 ", $-   ,"$13,434.00 ","$135,959.00 ","$17,605.00 ","$275,995.00 ", No ,1,0,0,1,0,713,0
CS4N7VDG40,"$125,522.00 ","$182,578.00 ","$821,599.00 ","$5,807.00 ", $-   ,"$31,502.00 ",$368.00 , $-   ,"$7,531.00 ","$2,627.00 ","$22,841.00 ","$3,033.00 ","$36,417.00 ","$3,985.00 ","$114,111.00 ", No ,1,0,1,1,0,599,0
CS63ULP7SJ,"$57,215.00 ","$732,352.00 ","$57,215.00 ","$2,684.00 ", $-   ,"$5,149.00 ", $-   ,$355.00 ,"$7,471.00 ","$6,470.00 ", $-   ,$264.00 ,"$32,443.00 ","$2,379.00 ","$57,215.00 ", Low ,1,0,0,1,0,610,0
CS8YMDXVVT,"$46,636.00 ","$575,180.00 ","$15,545.00 ","$2,359.00 ", $-   ,"$8,519.00 ", $-   , $-   ,"$10,464.00 ","$8,501.00 ", $-   ,$429.00 ,"$17,608.00 ","$3,938.00 ","$51,818.00 ", No ,1,0,0,1,0,677,0
CSAHN5PB6L,"$50,970.00 ","$477,261.00 ","$13,901.00 ","$1,809.00 ", $-   ,"$9,750.00 ", $-   , $-   ,"$6,889.00 ","$7,562.00 ", $-   ,$341.00 ,"$16,839.00 ","$3,146.00 ","$46,336.00 ", No ,1,0,0,1,0,627,0
CSB2SOFYVF,"$19,773.00 ","$1,977.00 ","$120,615.00 ",$673.00 ,"$4,806.00 ","$2,175.00 ", $-   ,$598.00 ,"$2,572.00 ",$524.00 , $-   , $-   ,"$7,873.00 ",$552.00 ,"$19,773.00 ", Low ,1,0,0,1,0,572,1
CSC000U481,"$32,259.00 ","$20,162.00 ","$1,112,942.00 ","$1,202.00 ","$9,394.00 ","$3,559.00 ", $-   ,"$1,324.00 ","$5,855.00 ","$1,144.00 ","$3,459.00 ", $-   ,"$13,313.00 ","$1,074.00 ","$40,324.00 ", High ,1,0,0,1,0,300,1
CSCH9PGAV3,"$298,506.00 ","$964,404.00 ","$711,822.00 ","$14,001.00 ","$8,032.00 ","$43,451.00 ", $-   , $-   ,"$32,220.00 ","$7,725.00 ","$43,468.00 ","$13,432.00 ","$51,127.00 ","$16,164.00 ","$229,620.00 ", No ,1,0,1,1,0,669,0
CSDAO3N9KZ,"$321,054.00 ","$691,502.00 ","$543,323.00 ","$9,635.00 ","$9,128.00 ","$34,703.00 ", $-   , $-   ,"$35,641.00 ","$7,363.00 ","$48,937.00 ","$15,120.00 ","$68,249.00 ","$18,189.00 ","$246,965.00 ", No ,1,0,1,1,0,613,0
CSDVODADIL,"$275,838.00 ","$845,903.00 ","$588,454.00 ","$10,242.00 ","$7,363.00 ","$27,887.00 ", $-   ,"$15,746.00 ","$28,560.00 ","$8,103.00 ", $-   ,"$10,143.00 ","$61,219.00 ","$14,629.00 ","$183,892.00 ", High ,1,0,0,1,0,634,0
CSHWVQS0B8,"$202,230.00 ","$173,340.00 ","$1,184,490.00 ","$7,672.00 ", $-   ,"$22,550.00 ", $-   , $-   ,"$23,233.00 ","$9,559.00 ", $-   ,"$9,105.00 ","$60,403.00 ","$11,928.00 ","$144,450.00 ", No ,1,0,0,1,0,590,1
CSMU9ESD0M,"$134,922.00 ","$359,792.00 ","$1,113,106.00 ","$4,365.00 ", $-   ,"$26,200.00 ", $-   ,"$9,792.00 ","$17,223.00 ","$10,396.00 ","$26,855.00 ","$7,608.00 ", $-   ,"$9,996.00 ","$112,435.00 ", High ,1,1,0,1,0,525,0
CSP6OME1BZ,"$77,892.00 ","$1,107,802.00 ","$77,892.00 ","$1,240.00 ", $-   ,"$9,272.00 ", $-   ,$799.00 ,"$11,488.00 ","$6,394.00 ","$19,476.00 ",$516.00 ,"$33,052.00 ","$4,310.00 ","$86,547.00 ", Low ,1,0,0,1,0,630,0
CSPDKZ81Q0, $-   ,"$6,757.00 ","$22,149.00 ", $-   , $-   , $-   , $-   , $-   ,"$1,348.00 ",$212.00 ,"$1,629.00 ", $-   , $-   ,$565.00 ,"$3,754.00 ", No ,1,0,0,1,0,591,0
CSQCV2BLPL,"$382,228.00 ","$682,550.00 ","$1,501,610.00 ","$16,814.00 ", $-   ,"$26,973.00 ", $-   , $-   ,"$33,334.00 ","$11,026.00 ","$39,001.00 ","$12,051.00 ","$119,269.00 ","$14,552.00 ","$273,020.00 ", No ,1,0,1,1,0,643,0
CSQF910SL2,"$83,162.00 ","$198,310.00 ","$806,035.00 ","$4,056.00 ", $-   ,"$12,933.00 ", $-   , $-   ,"$11,984.00 ","$1,013.00 ", $-   ,"$5,260.00 ","$21,815.00 ","$6,910.00 ","$63,971.00 ", No ,1,0,0,1,0,573,0
CSRRU78C5O,"$159,927.00 ","$930,483.00 ","$189,004.00 ","$1,068.00 ","$23,023.00 ","$6,183.00 ", $-   , $-   ,"$42,203.00 ","$4,862.00 ","$50,677.00 ","$5,107.00 ", $-   ,"$12,265.00 ","$145,388.00 ", No ,1,0,1,1,1,647,0
CSRUCC4HMW,"$86,868.00 ","$78,181.00 ","$677,570.00 ","$15,279.00 ", $-   ,"$30,254.00 ", $-   ,"$17,877.00 ","$11,441.00 ","$3,196.00 ", $-   ,"$3,821.00 ", $-   ,"$5,000.00 ","$86,868.00 ", High ,1,0,0,1,0,564,0
CSTCDVHXJJ,"$38,535.00 ","$558,758.00 ","$11,560.00 ","$1,209.00 ", $-   ,"$4,235.00 ", $-   , $-   ,"$5,213.00 ","$4,223.00 ","$8,838.00 ",$209.00 ,"$12,635.00 ","$1,973.00 ","$38,535.00 ", No ,1,0,0,1,0,628,1
CSTT41MI0F,"$45,872.00 ","$293,581.00 ","$59,634.00 ",$872.00 , $-   ,"$6,643.00 ", $-   , $-   ,"$8,069.00 ","$5,572.00 ", $-   ,$360.00 ,"$21,326.00 ","$3,030.00 ","$45,872.00 ", No ,1,0,0,1,0,639,0
CSU0YKJ9KO,"$14,409.00 ","$16,010.00 ","$422,664.00 ","$1,182.00 ", $-   ,"$3,977.00 ", $-   , $-   ,"$5,722.00 ",$860.00 ,"$3,261.00 ", $-   , $-   ,"$1,008.00 ","$16,010.00 ", No ,1,0,0,1,0,363,1
CSWZZACVM5,"$7,532.00 ","$1,369.00 ","$193,770.00 ",$103.00 , $-   ,$980.00 , $-   , $-   ,"$1,350.00 ",$153.00 ,"$1,003.00 ", $-   ,"$2,951.00 ",$307.00 ,"$6,847.00 ", No ,1,0,0,1,0,459,0
CSY8SRJE6J,"$462,162.00 ","$957,336.00 ","$3,697,299.00 ","$10,653.00 ", $-   ,"$38,109.00 ", $-   ,"$18,255.00 ","$41,288.00 ","$17,124.00 ","$53,754.00 ","$16,610.00 ","$114,336.00 ","$19,987.00 ","$330,116.00 ", High ,1,1,1,1,0,572,1
CT1WZGNCLS,"$64,103.00 ","$52,448.00 ","$536,130.00 ","$10,682.00 ", $-   ,"$17,869.00 ", $-   , $-   ,"$6,143.00 ","$1,071.00 ","$17,068.00 ","$2,472.00 ", $-   ,"$2,970.00 ","$58,275.00 ", No ,1,0,0,1,0,589,0
CT1YF7E3M9,"$60,299.00 ","$32,890.00 ","$405,646.00 ","$4,216.00 ","$4,363.00 ","$13,331.00 ", $-   ,"$7,452.00 ","$4,206.00 ","$1,135.00 ", $-   ,"$1,661.00 ","$16,278.00 ","$2,175.00 ","$54,817.00 ", High ,1,0,0,1,0,593,0
CT2I5ILNJO,"$386,108.00 ","$675,690.00 ","$1,512,258.00 ","$21,654.00 ", $-   ,"$35,400.00 ", $-   ,"$21,439.00 ","$45,554.00 ","$13,706.00 ","$50,109.00 ","$14,195.00 ","$101,033.00 ","$18,667.00 ","$321,757.00 ", High ,1,0,1,1,0,535,0
CT8553YB3D,"$77,889.00 ","$116,834.00 ","$724,368.00 ","$12,735.00 ", $-   ,"$25,247.00 ",$327.00 , $-   ,"$7,793.00 ","$1,653.00 ", $-   ,"$2,864.00 ","$23,135.00 ","$4,135.00 ","$77,889.00 ", No ,1,0,0,1,0,596,0
CT8N1MILIB,"$281,577.00 ","$974,691.00 ","$888,052.00 ","$14,890.00 ","$7,408.00 ","$28,429.00 ", $-   , $-   ,"$29,150.00 ","$6,251.00 ","$39,857.00 ","$12,316.00 ","$63,576.00 ","$14,721.00 ","$216,598.00 ", No ,1,0,0,1,0,617,0
CT8R4B2JZF,"$291,949.00 ","$604,752.00 ","$2,043,643.00 ","$7,817.00 ", $-   ,"$27,687.00 ", $-   ,"$16,250.00 ","$27,165.00 ","$8,381.00 ","$39,422.00 ","$12,182.00 ","$55,015.00 ","$14,616.00 ","$208,535.00 ", High ,1,1,1,1,0,622,0
CT8SFQCNO2,"$169,253.00 ","$278,058.00 ","$1,402,382.00 ","$10,083.00 ", $-   ,"$22,816.00 ", $-   , $-   ,"$16,748.00 ","$5,787.00 ", $-   ,"$6,178.00 ","$51,201.00 ","$8,082.00 ","$120,895.00 ", No ,1,1,0,1,0,565,0
CTAE9WUXJ2,"$31,869.00 ","$237,570.00 ","$31,869.00 ","$2,265.00 ", $-   ,"$8,443.00 ", $-   ,$489.00 ,"$8,796.00 ","$5,786.00 ", $-   ,$337.00 , $-   ,"$2,856.00 ","$28,972.00 ", Low ,1,0,0,1,0,581,0
CTAJ3WJMYR,"$153,609.00 ","$184,331.00 ","$691,240.00 ","$9,556.00 ","$9,798.00 ","$30,059.00 ", $-   ,"$17,567.00 ","$8,957.00 ","$1,568.00 ","$28,073.00 ","$3,387.00 ","$39,740.00 ","$4,904.00 ","$153,609.00 ", High ,1,0,1,1,0,591,0
CTBA9KUA1D,"$125,508.00 ","$460,196.00 ","$794,884.00 ","$8,243.00 ", $-   ,"$13,488.00 ",$388.00 , $-   ,"$14,713.00 ","$4,199.00 ", $-   ,"$5,919.00 ","$50,541.00 ","$7,099.00 ","$104,590.00 ", No ,1,0,0,1,0,596,0
CTBFDYL3X2,"$17,680.00 ","$170,903.00 ","$25,537.00 ",$771.00 , $-   ,"$3,861.00 ", $-   ,$365.00 ,"$4,781.00 ","$1,901.00 ", $-   ,$198.00 ,"$5,997.00 ","$1,770.00 ","$19,644.00 ", Low ,1,0,0,1,0,595,0
CTC1Y5OVC8,"$56,888.00 ","$865,963.00 ","$94,814.00 ","$1,216.00 ", $-   ,"$7,908.00 ", $-   ,$586.00 ,"$9,044.00 ","$3,230.00 ","$16,418.00 ",$396.00 ,"$20,766.00 ","$3,645.00 ","$63,209.00 ", Low ,1,0,0,1,0,621,1
CTC2SK6LYP,"$29,502.00 ","$8,851.00 ","$188,813.00 ","$4,177.00 ","$2,777.00 ","$8,549.00 ",$128.00 , $-   ,"$2,845.00 ",$524.00 ,"$7,961.00 ","$1,152.00 ", $-   ,"$1,389.00 ","$29,502.00 ", No ,1,0,0,1,0,564,0
CTFVW8GY2W,"$159,977.00 ","$47,993.00 ","$399,942.00 ","$20,506.00 ", $-   ,"$29,935.00 ",$314.00 ,"$17,059.00 ","$10,118.00 ","$3,531.00 ", $-   ,"$4,077.00 ","$69,536.00 ","$4,901.00 ","$159,977.00 ", High ,1,0,0,1,0,596,0
CTG7CPOSFY,"$82,531.00 ","$103,164.00 ","$646,494.00 ","$8,676.00 ","$3,150.00 ","$12,055.00 ", $-   , $-   ,"$13,038.00 ","$3,748.00 ","$16,994.00 ","$4,814.00 ", $-   ,"$6,301.00 ","$68,776.00 ", No ,1,0,1,1,0,571,0
CTGZ5578XC,"$28,511.00 ","$322,174.00 ","$37,064.00 ","$1,342.00 ", $-   ,"$3,576.00 ", $-   , $-   ,"$4,882.00 ","$4,056.00 ", $-   ,$176.00 ,"$12,828.00 ","$1,651.00 ","$28,511.00 ", No ,1,0,0,1,0,595,0
CTGZPM7HO0,"$140,505.00 ","$1,136,815.00 ","$89,412.00 ","$5,299.00 ", $-   ,"$3,665.00 ", $-   , $-   ,"$33,457.00 ","$6,128.00 ","$29,987.00 ","$3,021.00 ","$38,901.00 ","$7,274.00 ","$127,732.00 ", No ,1,0,1,1,1,626,0
CTIC3IX93M,"$40,312.00 ","$540,181.00 ","$32,250.00 ","$2,293.00 ", $-   ,"$7,261.00 ", $-   , $-   ,"$7,686.00 ","$5,962.00 ", $-   ,$288.00 ,"$14,338.00 ","$2,484.00 ","$40,312.00 ", No ,1,0,0,1,0,630,0
CTII0XKYNU,"$101,880.00 ","$138,927.00 ","$944,704.00 ","$7,899.00 ","$3,820.00 ","$14,706.00 ", $-   ,"$7,823.00 ","$14,401.00 ","$2,649.00 ", $-   ,"$5,829.00 ","$27,881.00 ","$7,610.00 ","$92,618.00 ", High ,1,0,0,1,0,547,0
CTITSROLM2,"$318,170.00 ","$2,400,734.00 ","$1,851,168.00 ","$9,785.00 ", $-   ,"$9,803.00 ", $-   , $-   ,"$79,455.00 ","$10,069.00 ","$79,176.00 ","$7,977.00 ","$73,777.00 ","$19,203.00 ","$289,245.00 ", No ,1,1,1,1,1,588,0
CTMQS3ZT6S,"$86,786.00 ","$433,928.00 ","$899,414.00 ","$4,098.00 ", $-   ,"$2,847.00 ", $-   ,"$1,042.00 ","$18,324.00 ","$4,041.00 ","$23,193.00 ","$1,947.00 ","$17,768.00 ","$5,636.00 ","$78,896.00 ", High ,1,0,1,1,1,521,1
CTN1ENT62L,"$176,145.00 ","$739,809.00 ","$2,730,248.00 ","$8,009.00 ","$32,856.00 ","$8,954.00 ","$1,082.00 ", $-   ,"$63,931.00 ","$3,029.00 ", $-   ,"$7,287.00 ","$33,433.00 ","$17,564.00 ","$176,145.00 ", No ,1,1,0,1,1,547,1
CTQ7JZ7E75,"$10,652.00 ","$10,652.00 ","$314,234.00 ",$143.00 , $-   ,"$3,520.00 ", $-   , $-   ,"$3,297.00 ",$298.00 ,"$2,476.00 ", $-   ,"$2,814.00 ",$767.00 ,"$13,315.00 ", No ,1,0,0,1,0,339,1
CTQFMV793O,"$157,429.00 ","$1,159,248.00 ","$1,073,378.00 ","$7,795.00 ","$17,079.00 ","$4,619.00 ",$612.00 , $-   ,"$42,368.00 ","$6,851.00 ", $-   ,"$3,166.00 ","$51,479.00 ","$9,148.00 ","$143,117.00 ", No ,1,0,0,1,1,568,0
CTSKLKWZHD,"$60,765.00 ","$103,300.00 ","$54,688.00 ","$3,199.00 ", $-   ,"$12,834.00 ", $-   ,"$7,926.00 ","$4,385.00 ","$2,039.00 ", $-   ,"$1,471.00 ","$26,788.00 ","$2,123.00 ","$60,765.00 ", High ,1,0,0,1,0,617,0
CTSLNWD43P,"$40,936.00 ","$24,562.00 ","$8,187.00 ","$4,438.00 ","$4,071.00 ","$14,052.00 ", $-   , $-   ,"$3,192.00 ",$745.00 , $-   ,"$1,693.00 ","$10,715.00 ","$2,030.00 ","$40,936.00 ", No ,1,0,0,1,0,666,0
CTSOPD41T5,"$139,858.00 ","$301,232.00 ","$892,939.00 ","$9,644.00 ", $-   ,"$20,956.00 ", $-   , $-   ,"$22,573.00 ","$5,157.00 ","$29,297.00 ","$9,054.00 ", $-   ,"$10,902.00 ","$107,583.00 ", No ,1,0,1,1,0,597,0
CTSV9CRCAZ,"$86,015.00 ","$51,609.00 ","$670,917.00 ","$12,361.00 ", $-   ,"$24,015.00 ", $-   ,"$12,742.00 ","$7,198.00 ","$3,366.00 ","$19,972.00 ","$2,894.00 ", $-   ,"$3,467.00 ","$86,015.00 ", High ,1,0,0,1,0,541,1
CTUBZITC1G,"$183,004.00 ","$750,316.00 ","$2,488,854.00 ","$5,506.00 ","$36,724.00 ","$13,353.00 ", $-   , $-   ,"$59,170.00 ","$10,431.00 ", $-   ,"$8,114.00 ","$30,177.00 ","$19,529.00 ","$183,004.00 ", No ,1,1,0,1,1,558,0
CTUV0FUFWE,"$40,198.00 ","$259,462.00 ","$3,654.00 ","$1,109.00 ", $-   ,"$4,069.00 ", $-   ,$354.00 ,"$4,906.00 ","$2,839.00 ","$8,302.00 ",$198.00 ,"$12,926.00 ","$1,841.00 ","$36,544.00 ", Low ,1,0,0,1,0,649,0
CTUZCC7EHN,"$267,260.00 ","$229,080.00 ","$400,890.00 ","$16,849.00 ", $-   ,"$25,605.00 ", $-   , $-   ,"$27,893.00 ","$8,415.00 ", $-   ,"$11,237.00 ","$87,380.00 ","$13,521.00 ","$190,900.00 ", No ,1,0,0,1,0,708,0
CTWRP8YS6J,"$27,028.00 ","$278,388.00 ","$21,622.00 ",$870.00 , $-   ,"$2,526.00 ", $-   ,$224.00 ,"$3,408.00 ","$3,171.00 ","$5,371.00 ",$144.00 ,"$10,120.00 ","$1,194.00 ","$27,028.00 ", Low ,1,0,0,1,0,576,0
CTX25Z8638,"$112,176.00 ","$179,482.00 ","$964,714.00 ","$9,205.00 ","$7,218.00 ","$22,128.00 ", $-   , $-   ,"$7,496.00 ","$2,079.00 ","$20,828.00 ","$3,017.00 ","$36,581.00 ","$3,624.00 ","$112,176.00 ", No ,1,0,1,1,0,579,0
CU0FNFRJP5,"$80,896.00 ","$145,613.00 ", $-   ,"$5,065.00 ","$6,544.00 ","$25,008.00 ", $-   , $-   ,"$5,554.00 ","$2,118.00 ", $-   ,"$2,493.00 ","$30,833.00 ","$3,281.00 ","$80,896.00 ", No ,0,0,0,1,0,663,0
CU0OS91F5L,"$522,998.00 ","$1,150,594.00 ","$2,126,856.00 ","$24,330.00 ", $-   ,"$34,093.00 ", $-   ,"$18,610.00 ","$37,705.00 ","$16,885.00 ","$48,972.00 ","$13,869.00 ","$136,010.00 ","$18,191.00 ","$348,665.00 ", High ,1,1,0,1,0,579,1
CU0TYZ2MHN,"$7,087.00 ","$4,430.00 ", $-   ,$32.00 ,$363.00 ,"$4,856.00 ", $-   , $-   ,$689.00 , $-   , $-   , $-   ,"$2,919.00 ", $-   ,"$8,859.00 ", No ,0,0,0,1,0,681,0
CU2E6SP2IQ,"$167,684.00 ","$642,790.00 ","$1,816,581.00 ","$10,501.00 ", $-   ,"$21,521.00 ", $-   , $-   ,"$20,098.00 ","$8,657.00 ", $-   ,"$8,540.00 ","$59,187.00 ","$11,233.00 ","$139,737.00 ", No ,1,0,0,1,0,593,0
CU3P87KY50,"$44,879.00 ","$648,258.00 ","$59,839.00 ","$1,972.00 ", $-   ,"$9,077.00 ", $-   , $-   ,"$11,000.00 ","$5,132.00 ", $-   ,$492.00 ,"$18,047.00 ","$4,146.00 ","$49,866.00 ", No ,1,0,0,1,0,659,0
CU6LDHGDU7,"$178,922.00 ","$536,765.00 ","$1,691,622.00 ","$10,959.00 ","$5,356.00 ","$25,501.00 ",$427.00 , $-   ,"$22,074.00 ","$9,457.00 ", $-   ,"$8,872.00 ","$69,350.00 ","$10,660.00 ","$162,656.00 ", No ,1,0,0,1,0,567,0
CU7NBJ93SN, $-   ,"$6,269.00 ","$20,494.00 ", $-   , $-   , $-   , $-   , $-   ,"$1,555.00 ",$322.00 , $-   , $-   , $-   ,$534.00 ,"$2,411.00 ", No ,1,0,0,1,0,549,0
CU86DDVI8Z,"$202,059.00 ","$450,747.00 ","$1,056,924.00 ","$2,282.00 ","$5,431.00 ","$20,778.00 ", $-   ,"$10,841.00 ","$21,909.00 ","$5,984.00 ","$29,320.00 ","$8,307.00 ","$39,663.00 ","$10,915.00 ","$155,430.00 ", High ,1,0,0,1,0,592,0
CU8MFZJCG8,"$9,358.00 ","$5,615.00 ","$151,600.00 ",$551.00 , $-   ,$860.00 , $-   , $-   ,"$1,450.00 ",$222.00 ,$871.00 , $-   ,"$5,140.00 ",$264.00 ,"$9,358.00 ", No ,1,0,0,1,0,499,0
CU9587Z73W,"$20,007.00 ","$22,508.00 ","$457,665.00 ","$1,451.00 ","$10,607.00 ","$5,233.00 ", $-   , $-   ,"$5,629.00 ",$867.00 , $-   , $-   , $-   ,"$1,222.00 ","$25,009.00 ", No ,1,0,0,1,0,423,0
CU9Q1ZVB68,"$200,078.00 ","$100,039.00 ","$720,281.00 ","$29,960.00 ", $-   ,"$29,332.00 ", $-   , $-   ,"$10,240.00 ","$6,501.00 ","$27,832.00 ","$3,695.00 ","$87,674.00 ","$4,844.00 ","$200,078.00 ", No ,1,0,0,1,0,621,1
CUBWWCXXJN,"$14,241.00 ","$145,572.00 ","$3,165.00 ",$193.00 , $-   ,"$2,080.00 ", $-   , $-   ,"$2,571.00 ","$1,183.00 ","$4,369.00 ",$110.00 ,"$4,346.00 ",$971.00 ,"$15,823.00 ", No ,1,0,0,1,0,624,0
CUDY0VKGDL,"$70,447.00 ","$28,179.00 ","$317,012.00 ","$3,452.00 ","$6,231.00 ","$22,720.00 ", $-   , $-   ,"$5,313.00 ","$1,258.00 ", $-   ,"$2,590.00 ","$25,780.00 ","$3,103.00 ","$70,447.00 ", No ,1,0,0,1,0,611,0
CUG49T96U1,"$30,593.00 ","$397,706.00 ","$40,790.00 ","$1,656.00 ", $-   ,"$6,025.00 ", $-   ,$585.00 ,"$7,382.00 ","$2,671.00 ","$12,562.00 ",$336.00 , $-   ,"$2,775.00 ","$33,992.00 ", Low ,1,0,0,1,0,638,0
CUGV0CLV8G,"$38,166.00 ","$33,926.00 ","$368,941.00 ","$1,307.00 ","$8,984.00 ","$3,376.00 ", $-   ,"$1,318.00 ","$5,236.00 ","$1,519.00 ", $-   , $-   ,"$19,634.00 ","$1,033.00 ","$42,407.00 ", High ,1,0,0,1,0,490,0
CUGVA9IKDS,"$70,512.00 ","$21,154.00 ","$197,434.00 ","$17,748.00 ", $-   ,"$30,077.00 ", $-   , $-   ,"$10,330.00 ","$3,920.00 ", $-   ,"$3,445.00 ", $-   ,"$4,992.00 ","$70,512.00 ", No ,1,0,0,1,0,626,1
CUHLTSX5ED,"$64,188.00 ","$911,470.00 ","$77,026.00 ","$1,597.00 ", $-   ,"$6,764.00 ", $-   , $-   ,"$9,752.00 ","$8,161.00 ","$14,124.00 ",$341.00 ,"$20,305.00 ","$3,144.00 ","$64,188.00 ", No ,1,0,0,1,0,660,1
CUHRRK1JLD,"$199,790.00 ","$744,671.00 ","$2,125,036.00 ","$3,185.00 ","$34,772.00 ","$9,375.00 ", $-   , $-   ,"$68,225.00 ","$7,609.00 ", $-   ,"$7,739.00 ","$32,131.00 ","$18,591.00 ","$181,627.00 ", No ,1,0,0,1,1,588,0
CUHS2TP3GW,"$165,661.00 ","$90,361.00 ","$707,825.00 ","$8,694.00 ", $-   ,"$36,363.00 ", $-   , $-   ,"$8,805.00 ","$3,141.00 ","$24,580.00 ","$3,263.00 ","$61,460.00 ","$4,295.00 ","$150,601.00 ", No ,1,0,0,1,0,613,0
CUKELMW7UQ,"$88,668.00 ","$150,053.00 ","$197,797.00 ","$4,538.00 ", $-   ,"$13,017.00 ", $-   , $-   ,"$8,738.00 ","$2,940.00 ", $-   ,"$4,261.00 ","$29,570.00 ","$5,142.00 ","$68,206.00 ", No ,1,1,0,1,0,630,0
CUMKYTY0TN,"$158,055.00 ","$244,266.00 ","$1,350,648.00 ","$7,859.00 ","$10,119.00 ","$30,364.00 ", $-   , $-   ,"$10,418.00 ","$3,033.00 ", $-   ,"$4,211.00 ","$72,611.00 ","$5,071.00 ","$143,686.00 ", No ,1,0,0,1,0,566,0
CUN2JRAZNS,"$275,878.00 ","$220,703.00 ","$2,611,650.00 ","$41,262.00 ","$6,132.00 ","$22,958.00 ", $-   ,"$10,473.00 ","$29,968.00 ","$17,719.00 ","$32,987.00 ","$10,192.00 ", $-   ,"$12,228.00 ","$183,919.00 ", High ,1,1,0,1,0,563,0
CUNXYJQVEF,"$57,540.00 ","$621,432.00 ","$57,540.00 ","$1,593.00 ", $-   ,"$12,204.00 ", $-   , $-   ,"$10,875.00 ","$9,930.00 ","$18,399.00 ",$440.00 , $-   ,"$4,099.00 ","$57,540.00 ", No ,1,0,0,1,0,629,0
CUONYUZMAE,"$6,141.00 ","$1,228.00 ", $-   ,$51.00 ,$339.00 ,"$4,414.00 ", $-   , $-   ,$704.00 , $-   , $-   , $-   ,"$6,774.00 ", $-   ,"$12,282.00 ", No ,0,0,0,1,0,586,1
CURCGLQ28E,"$39,709.00 ","$15,884.00 ","$778,296.00 ",$581.00 ,"$9,929.00 ","$3,738.00 ", $-   , $-   ,"$5,264.00 ","$1,077.00 ", $-   , $-   ,"$17,989.00 ","$1,131.00 ","$39,709.00 ", No ,1,0,0,1,0,485,1
CURSTLD3QH,"$26,625.00 ","$18,638.00 ","$175,725.00 ","$4,730.00 ", $-   ,"$7,912.00 ", $-   , $-   ,"$3,201.00 ",$927.00 ,"$7,476.00 ","$1,080.00 ", $-   ,"$1,299.00 ","$26,625.00 ", No ,1,0,0,1,0,571,1
CUSVSN476N,"$13,766.00 ","$5,162.00 ","$471,472.00 ",$925.00 ,"$3,626.00 ","$1,376.00 ", $-   , $-   ,"$2,257.00 ",$319.00 ,"$1,339.00 ", $-   ,"$6,949.00 ",$416.00 ,"$17,207.00 ", No ,1,0,0,1,0,366,1
CUTYO8UZ1U,"$32,929.00 ","$256,116.00 ","$43,906.00 ","$1,127.00 ", $-   ,"$9,391.00 ", $-   ,$612.00 ,"$7,557.00 ","$3,462.00 ", $-   ,$341.00 ,"$11,018.00 ","$3,080.00 ","$36,588.00 ", Low ,1,0,0,1,0,613,0
CUV497NAZE,"$153,573.00 ","$1,298,392.00 ","$2,136,064.00 ","$8,677.00 ", $-   ,"$7,051.00 ",$206.00 ,"$1,871.00 ","$49,806.00 ","$11,160.00 ","$45,589.00 ","$4,212.00 ", $-   ,"$11,040.00 ","$139,612.00 ", High ,1,0,1,1,1,483,1
CUWLFUS2YI,"$12,024.00 ","$1,718.00 ", $-   ,$101.00 , $-   ,"$4,961.00 ", $-   , $-   ,$792.00 , $-   , $-   , $-   ,"$11,323.00 ", $-   ,"$17,177.00 ", No ,0,0,0,1,0,651,0
CUXBV44CGO,"$10,847.00 ","$8,875.00 ","$195,248.00 ",$671.00 ,"$4,258.00 ","$1,784.00 ", $-   , $-   ,"$2,256.00 ",$405.00 , $-   , $-   , $-   ,$487.00 ,"$9,861.00 ", No ,1,0,0,1,0,507,0
CUXC1CWRW1,"$3,790.00 ","$1,137.00 ", $-   ,$52.00 ,$233.00 ,"$3,050.00 ", $-   , $-   ,$455.00 , $-   , $-   , $-   , $-   , $-   ,"$3,790.00 ", No ,0,0,0,1,0,659,0
CUXKGOZGRG,"$39,081.00 ","$499,364.00 ","$39,081.00 ","$1,422.00 ", $-   ,"$6,506.00 ", $-   , $-   ,"$7,026.00 ","$6,539.00 ", $-   ,$348.00 ,"$18,620.00 ","$2,962.00 ","$43,423.00 ", No ,1,0,0,1,0,618,1
